Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.29899","Klebsiella pneumoniae strain Kpngiani7132602","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
573,"573.29890","Klebsiella pneumoniae strain Kpngiani7132581","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
1280,"1280.8075","Staphylococcus aureus C00012742","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
485,"485.812","Neisseria gonorrhoeae strain 34245","ciprofloxacin","Resistant","4",,"4","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
573,"573.13859","Klebsiella pneumoniae KPN2032ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
470,"470.680","Acinetobacter baumannii ABUH532392","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26939581"
485,"485.13490","Neisseria gonorrhoeae AUSMDU00011980","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.96485","Escherichia coli VRES0719","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
470,"470.7783","Acinetobacter baumannii strain MRSN7360","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
487,"487.4619","Neisseria meningitidis NIID712","ciprofloxacin","Resistant","0.125",,"0.125","mg/L","MIC",,,"BioMerieux","CLSI",2020,,,,"Laboratory Method",,"37874301"
470,"470.7612","Acinetobacter baumannii strain MRSN7122","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
1397861,"1397861.3","Mycobacterium tuberculosis TKK_02_0016","ciprofloxacin","Resistant",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,
573,"573.7024","Klebsiella pneumoniae strain AR_0012","ciprofloxacin","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
470,"470.7757","Acinetobacter baumannii strain MRSN7324","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
562,"562.29007","Escherichia coli strain AR435","ciprofloxacin","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1323652,"1323652.3","Campylobacter jejuni CVM 41900","ciprofloxacin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",2016,,,,"Laboratory Method",,"26519386"
1280,"1280.29823","Staphylococcus aureus strain HICF0194","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
470,"470.2241","Acinetobacter baumannii strain CCF1","ciprofloxacin","Resistant",,">=","4","mg/L",,,,,,,,,,"Laboratory Method",,
470,"470.7514","Acinetobacter baumannii strain MRSN11823","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
470,"470.16244","Acinetobacter baumannii BAL_283","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Unipath","CLSI",2011,,,,"Laboratory Method",,"28348846"
573,"573.13824","Klebsiella pneumoniae KPN1991ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
624,"624.3468","Shigella sonnei 02_1078","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
43770,"43770.982","Corynebacterium striatum strain ICDC.Cs179","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"31315959"
1397863,"1397863.3","Mycobacterium tuberculosis TKK_02_0018","ciprofloxacin","Resistant",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,
573,"573.13497","Klebsiella pneumoniae KPN1569ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1440037,"1440037.3","Campylobacter jejuni CVM 41905","ciprofloxacin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
562,"562.56840","Escherichia coli strain 501-16","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Oxoid","EUCAST",,,,,"Laboratory Method",,"30092762"
1280,"1280.39594","Staphylococcus aureus C1779","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
573,"573.29974","Klebsiella pneumoniae strain Kpngiani7132513","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
90370,"90370.2712","Salmonella enterica subsp. enterica serovar Typhi strain 311189_250186","ciprofloxacin","Resistant","0.25",,"0.25","mg/L","Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
1422044,"1422044.3","Mycobacterium tuberculosis TB_RSA128","ciprofloxacin","Resistant",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,
470,"470.6214","Acinetobacter baumannii strain AB_149","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,
573,"573.15719","Klebsiella pneumoniae strain K1287","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2014,,,,"Laboratory Method",,"26769896"
562,"562.22560","Escherichia coli H1 strain ECO0134","ciprofloxacin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
485,"485.13345","Neisseria gonorrhoeae AUSMDU00011767","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
573,"573.24283","Klebsiella pneumoniae strain 313","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.23307","Escherichia coli O25:H4 strain ECO0959","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
470,"470.7779","Acinetobacter baumannii strain MRSN7355","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
470,"470.7482","Acinetobacter baumannii strain MRSN11770","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
562,"562.23539","Escherichia coli O25:H4 strain ECO1225","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
470,"470.1565","Acinetobacter baumannii strain MRSN6273","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,"23812239"
573,"573.13704","Klebsiella pneumoniae KPN1841ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.62698","Klebsiella pneumoniae 20200622_MGL_72","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
485,"485.7263","Neisseria gonorrhoeae strain 10868_8_35","ciprofloxacin","Resistant",,,,,"Disk diffusion",,"E-test","BioMerieux",,,,,,"Laboratory Method",,"31358980"
624,"624.3530","Shigella sonnei Sh sonnei_787","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
195,"195.413","Campylobacter coli strain CVM N6388","ciprofloxacin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
1280,"1280.9291","Staphylococcus aureus 352_06","ciprofloxacin","Resistant",,,,,"Broth dilution",,"E-test","AB Biodisk","CLSI",,,,,"Laboratory Method",,"25903077"
573,"573.29895","Klebsiella pneumoniae strain Kpngiani7132574","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
28901,"28901.24585","Salmonella enterica IndS62","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI, EUCAST",2018,,,,"Laboratory Method",,"35861536"
287,"287.12728","Pseudomonas aeruginosa strain ESP084","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
470,"470.7505","Acinetobacter baumannii strain MRSN11811","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"MicroScan","Siemens","CLSI",,,,,"Laboratory Method",,
562,"562.96616","Escherichia coli VREC0826","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
192955,"192955.400","Salmonella enterica subsp. enterica serovar Kentucky strain 201007071","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Bio-Rad","EUCAST",2014,,,,"Laboratory Method",,"31107206"
485,"485.17840","Neisseria gonorrhoeae ERR388366","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",,,,,"Laboratory Method",,"33785063"
485,"485.16631","Neisseria gonorrhoeae AUSMDU00013033","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.9909","Staphylococcus aureus C00008637","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
485,"485.12940","Neisseria gonorrhoeae AUSMDU00011952","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.18780","Neisseria gonorrhoeae NGPT17476","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
573,"573.15690","Klebsiella pneumoniae strain K870","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2014,,,,"Laboratory Method",,"26769896"
1283,"1283.457","Staphylococcus haemolyticus 7068_7_52","ciprofloxacin","Resistant",,,,,"Broth dilution",,"E-test","AB Biodisk","EUCAST",2014,,,,"Laboratory Method",,"25038069"
1280,"1280.30018","Staphylococcus aureus strain HICF0441","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1773,"1773.18383","Mycobacterium tuberculosis ERR1034585","ciprofloxacin","Resistant",,,,,,,,,"WHO: Guidelines for Surveillance of Drug Resistance in Tuberculosis",2009,,,,"Laboratory Method",,"29358649"
485,"485.7740","Neisseria gonorrhoeae strain AUSMDU00006948","ciprofloxacin","Resistant","0.008",,"0.008","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
573,"573.24417","Klebsiella pneumoniae strain MUGSI_50","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
72407,"72407.543","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864778","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
550,"550.2125","Enterobacter cloacae strain FDA-CDC-AR_0008","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
470,"470.7848","Acinetobacter baumannii strain MRSN7448","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
470,"470.1563","Acinetobacter baumannii strain MRSN5540","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,"23812239"
1280,"1280.29718","Staphylococcus aureus strain HICF0055","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
624,"624.2003","Shigella sonnei strain 203677","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
562,"562.29139","Escherichia coli strain AR_0081","ciprofloxacin","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.14442","Klebsiella pneumoniae KPN852ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
574,"574.27","Klebsiella pneumoniae subsp. ozaenae strain FDA-CDC-AR_0051","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.96999","Escherichia coli VRES1159","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
485,"485.18471","Neisseria gonorrhoeae NGPT13111","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
470,"470.24284","Acinetobacter baumannii 20200317_MGL_36","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
470,"470.1742","Acinetobacter baumannii strain J10","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Oxoid","CLSI",2012,,,,"Laboratory Method",,
195,"195.396","Campylobacter coli strain CVM N51201F","ciprofloxacin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",2016,,,,"Laboratory Method",,"26519386"
485,"485.16482","Neisseria gonorrhoeae AUSMDU00012817","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1438757,"1438757.3","Klebsiella pneumoniae CHS 51","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
470,"470.7883","Acinetobacter baumannii strain MRSN7497","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
485,"485.15542","Neisseria gonorrhoeae AUSMDU00010854","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
573,"573.5700","Klebsiella pneumoniae strain PB122","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
1280,"1280.30224","Staphylococcus aureus strain HICF0691","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
470,"470.7389","Acinetobacter baumannii strain FDA-CDC-AR_0289","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
43770,"43770.1004","Corynebacterium striatum strain ICDC.Cs251","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"CLSI",2016,,,,"Laboratory Method",,"31315959"
624,"624.3409","Shigella sonnei H120260544","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
624,"624.3239","Shigella sonnei Bhutan-Shi-096","ciprofloxacin","Resistant",,,,,"Disk diffusion",,"E-test",,"EUCAST",,,,,"Laboratory Method",,"31645551"
485,"485.14449","Neisseria gonorrhoeae AUSMDU00012843","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.45659","Escherichia coli strain EC_11","ciprofloxacin","Resistant","9",,"9","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
485,"485.17485","Neisseria gonorrhoeae AUSMDU00015034","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
287,"287.12764","Pseudomonas aeruginosa strain PAER_1","ciprofloxacin","Resistant",,,,,,,,,"clsi",2017,,,,"Laboratory Method",,"31530672"
470,"470.7361","Acinetobacter baumannii strain BL12","ciprofloxacin","Resistant","64",">","64","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
197,"197.16007","Campylobacter jejuni strain FSIS1605864","ciprofloxacin","Resistant","8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
470,"470.2162","Acinetobacter baumannii A094","ciprofloxacin","Resistant","32",,"32","mg/L","Broth dilution",,,,,,,,,"Laboratory Method",,"26195261"
562,"562.96894","Escherichia coli VREC1017","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
624,"624.1909","Shigella sonnei strain 182176","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
485,"485.17717","Neisseria gonorrhoeae 98-112","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",,,,,"Laboratory Method",,"33785063"
573,"573.13594","Klebsiella pneumoniae KPN1691ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
562,"562.42787","Escherichia coli strain M32","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
470,"470.7946","Acinetobacter baumannii strain MRSN7599","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
573,"573.13125","Klebsiella pneumoniae KPN1123ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1280,"1280.29851","Staphylococcus aureus strain HICF0227","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
485,"485.18778","Neisseria gonorrhoeae NGPT08044","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
1280,"1280.29739","Staphylococcus aureus strain HICF0083","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
470,"470.7521","Acinetobacter baumannii strain MRSN1420","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
485,"485.14369","Neisseria gonorrhoeae AUSMDU00013215","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
470,"470.7700","Acinetobacter baumannii strain MRSN7248","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
573,"573.13228","Klebsiella pneumoniae KPN1248ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
485,"485.13507","Neisseria gonorrhoeae AUSMDU00012471","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
573,"573.13181","Klebsiella pneumoniae KPN1189ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
562,"562.42784","Escherichia coli strain M3","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
562,"562.57432","Escherichia coli strain W3_1_ERB1","ciprofloxacin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
573,"573.13888","Klebsiella pneumoniae KPN2064ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.14038","Klebsiella pneumoniae KPN303ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
562,"562.98845","Escherichia coli 7df87590-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.100560","Escherichia coli d17ae45e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
287,"287.12831","Pseudomonas aeruginosa strain CH3648","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
