Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
90371,"90371.899","Salmonella enterica subsp. enterica serovar Typhimurium strain ST4329","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2007,,,,"Laboratory Method",,"26370680"
596,"596.11","Salmonella enterica subsp. enterica serovar Muenchen strain CVM N46855","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
624,"624.3632","Shigella sonnei AUSMDU00009150","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.100599","Escherichia coli 5c0e91de-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.100471","Escherichia coli 062bb526-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
624,"624.3248","Shigella sonnei MH100016","ciprofloxacin","Susceptible","0.25",,"0.25","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"27483136"
485,"485.13318","Neisseria gonorrhoeae AUSMDU00011633","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
197,"197.16278","Campylobacter jejuni strain FSIS1606805","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
623,"623.1817","Shigella flexneri AUSMDU00010907","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.22438","Escherichia coli O6:H31 strain ECO0012","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
28901,"28901.13292","Salmonella enterica strain 1774A","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2010,,,,"Laboratory Method",,"31222015"
1773,"1773.18619","Mycobacterium tuberculosis ERR1034742","ciprofloxacin","Susceptible",,,,,,,,,"WHO: Guidelines for Surveillance of Drug Resistance in Tuberculosis",2009,,,,"Laboratory Method",,"29358649"
485,"485.18489","Neisseria gonorrhoeae NGPT14025","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
485,"485.15575","Neisseria gonorrhoeae AUSMDU00011073","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.97403","Escherichia coli VREC1518","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
485,"485.14819","Neisseria gonorrhoeae AUSMDU00012639","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.8260","Staphylococcus aureus C00013315","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
28901,"28901.22969","Salmonella enterica AUSMDU00013539","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.14775","Neisseria gonorrhoeae AUSMDU00013493","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.7575","Neisseria gonorrhoeae strain AUSMDU00006799","ciprofloxacin","Susceptible","0.004",,"0.004","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
623,"623.1356","Shigella flexneri strain AUSMDU00009367","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
28901,"28901.23502","Salmonella enterica AUSMDU00033604","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.24269","Salmonella enterica AUSMDU00033524","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.9078","Salmonella enterica strain CVM N53071","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
149539,"149539.3508","Salmonella enterica subsp. enterica serovar Enteritidis AUSMDU00007959","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.23907","Salmonella enterica AUSMDU00018305","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
573,"573.67056","Klebsiella pneumoniae KP_NORM_BLD_62196","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
90370,"90370.5388","Salmonella enterica subsp. enterica serovar Typhi MR1046","ciprofloxacin","Susceptible","33",,"33","mm","Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"34515028"
624,"624.2347","Shigella sonnei strain AUSMDU00009136","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
197,"197.16167","Campylobacter jejuni strain FSIS1606387","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
28901,"28901.23417","Salmonella enterica AUSMDU00017447","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1447535,"1447535.3","Pseudomonas aeruginosa 3580","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,
28901,"28901.24733","Salmonella enterica IndS185","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI, EUCAST",2018,,,,"Laboratory Method",,"35861536"
485,"485.13225","Neisseria gonorrhoeae AUSMDU00011614","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
58095,"58095.16","Salmonella enterica subsp. enterica serovar Agona strain CVM N42469","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
1717,"1717.999","Corynebacterium diphtheriae FRC0493","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"Mueller Hinton Agar","Bio-Rad","eucast",2019,,,,"Laboratory Method",,"33246485"
562,"562.100412","Escherichia coli 7d114d5e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.23602","Escherichia coli O2:H1 strain ECO1310","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
485,"485.17475","Neisseria gonorrhoeae AUSMDU00015025","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.14423","Neisseria gonorrhoeae AUSMDU00012844","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
54388,"54388.292","Salmonella enterica subsp. enterica serovar Paratyphi A strain 201302256","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"eucast",2014,,,,"Laboratory Method",,"28348832"
28901,"28901.23822","Salmonella enterica AUSMDU00017905","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
54388,"54388.414","Salmonella enterica subsp. enterica serovar Paratyphi A 5681/34","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"28931025"
90371,"90371.7230","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003776","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1280,"1280.30165","Staphylococcus aureus strain HICF0617","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
562,"562.42708","Escherichia coli strain 286","ciprofloxacin","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
85569,"85569.216","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H24","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
562,"562.99498","Escherichia coli 5bc0402e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.16377","Neisseria gonorrhoeae AUSMDU00012607","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.9693","Neisseria gonorrhoeae strain AUSMDU00005575","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme",,,,,"Laboratory Method",,"29247013"
1280,"1280.29730","Staphylococcus aureus strain HICF0063","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
562,"562.100281","Escherichia coli c21c6ef6-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.66799","Klebsiella pneumoniae KP_NORM_BLD_13741","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
48296,"48296.133","Acinetobacter pittii strain St-11469-92","ciprofloxacin","Susceptible","==0.25","=","0.25","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.96478","Escherichia coli VREC0669","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
28901,"28901.22978","Salmonella enterica AUSMDU00013281","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
624,"624.2359","Shigella sonnei strain AUSMDU00009147","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
485,"485.873","Neisseria gonorrhoeae strain WHO-O","ciprofloxacin","Susceptible","0.016",,"0.016","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
562,"562.99957","Escherichia coli 796f78d8-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1283,"1283.404","Staphylococcus haemolyticus 7067_4_81","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"E-test","AB Biodisk","EUCAST",2014,,,,"Laboratory Method",,"25038069"
1280,"1280.7979","Staphylococcus aureus C00001196","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
485,"485.17556","Neisseria gonorrhoeae AUSMDU00015138","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.17648","Neisseria gonorrhoeae AUSMDU00015417","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
2590157,"2590157.178","Klebsiella variicola subsp. variicola KP_NORM_BLD_1886","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
624,"624.2516","Shigella sonnei strain AUSMDU00010121","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
28901,"28901.24125","Salmonella enterica AUSMDU00033299","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.99803","Escherichia coli 1b9c3e80-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.23995","Salmonella enterica AUSMDU00021084","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1160739,"1160739.3","Salmonella enterica subsp. enterica serovar Carrau strain 249","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre NARMS/CMV3AGNF","Thermo Fisher Scientific","CLSI, NARMS",2015,,,,"Laboratory Method",,"29678910"
562,"562.23265","Escherichia coli O17:H18 strain ECO0900","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
573,"573.66805","Klebsiella pneumoniae KP_NORM_BLD_13889","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
573,"573.24266","Klebsiella pneumoniae strain 239","ciprofloxacin","Susceptible","0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
1402539,"1402539.3","Pseudomonas aeruginosa BWHPSA047","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,
1280,"1280.51940","Staphylococcus aureus 09-03066","ciprofloxacin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
562,"562.98300","Escherichia coli 4941e4c0-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
28901,"28901.23472","Salmonella enterica AUSMDU00013991","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1773,"1773.4026","Mycobacterium tuberculosis C00008766","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
624,"624.3701","Shigella sonnei AUSMDU00009413","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
195,"195.415","Campylobacter coli strain CVM N18725","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
28901,"28901.8719","Salmonella enterica strain CVM N38880","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
573,"573.26152","Klebsiella pneumoniae strain 5012STDY7312585","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
28901,"28901.22464","Salmonella enterica AUSMDU00018041","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.23477","Escherichia coli O13/O135:H11 strain ECO1058","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
1280,"1280.9875","Staphylococcus aureus C00003395","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
28901,"28901.22938","Salmonella enterica AUSMDU00018071","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
573,"573.15525","Klebsiella pneumoniae strain INF200","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
28901,"28901.22477","Salmonella enterica AUSMDU00020045","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
2590157,"2590157.100","Klebsiella variicola subsp. variicola KP_NORM_BLD_110760","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
90371,"90371.5246","Salmonella enterica subsp. enterica serovar Typhimurium 30099","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Oxoid","CLSI",2014,,,,"Laboratory Method",,"30181247"
562,"562.99558","Escherichia coli e3de954c-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1402572,"1402572.3","Pseudomonas aeruginosa C20","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,
562,"562.100625","Escherichia coli cc0a5d3e-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98180","Escherichia coli 3539a490-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
72407,"72407.523","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864949","ciprofloxacin","Susceptible","0.5",,"0.5","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
195,"195.2066","Campylobacter coli strain FSIS1605799","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.7573","Neisseria gonorrhoeae strain AUSMDU00006798","ciprofloxacin","Susceptible","0.008",,"0.008","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
562,"562.100753","Escherichia coli 9cfbc442-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.8319","Salmonella enterica strain 2014AM-1767","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.13866","Neisseria gonorrhoeae AUSMDU00014547","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.98858","Escherichia coli b62e20f4-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
287,"287.12700","Pseudomonas aeruginosa strain ESP058","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
54388,"54388.413","Salmonella enterica subsp. enterica serovar Paratyphi A 5616/50","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"28931025"
90370,"90370.91","Salmonella enterica subsp. enterica serovar Typhi strain MDUST281","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",,,,,"Laboratory Method",,"35344544"
562,"562.98116","Escherichia coli 0ca6dc6e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
611,"611.30","Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N45397","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
562,"562.145408","Escherichia coli AGA06_2514","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
487,"487.4649","Neisseria meningitidis NIID745","ciprofloxacin","Susceptible","0.003",,"0.003","mg/L","MIC",,,"BioMerieux","CLSI",2020,,,,"Laboratory Method",,"37874301"
192955,"192955.429","Salmonella enterica subsp. enterica serovar Kentucky strain 17-85","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Bio-Rad","EUCAST",2014,,,,"Laboratory Method",,"31107206"
28901,"28901.22756","Salmonella enterica AUSMDU00019698","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.23037","Salmonella enterica AUSMDU00015935","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
573,"573.13897","Klebsiella pneumoniae KPN2075ec","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1313,"1313.35833","Streptococcus pneumoniae strain 2363STDY5509348","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"28205635"
485,"485.13480","Neisseria gonorrhoeae AUSMDU00011601","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
573,"573.66667","Klebsiella pneumoniae KP_NORM_BLD_115369","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
562,"562.97311","Escherichia coli VREC1424","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
197,"197.16239","Campylobacter jejuni strain FSIS1606652","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.57330","Escherichia coli strain 24742_1#251","ciprofloxacin","Susceptible",,,,,"Broth dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"30550564"
2590157,"2590157.101","Klebsiella variicola subsp. variicola KP_NORM_BLD_111596","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
573,"573.34302","Klebsiella pneumoniae strain KSB1_10B-sc-2280232","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
195,"195.2061","Campylobacter coli strain FSIS1605790","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
28901,"28901.23163","Salmonella enterica AUSMDU00004689","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
197,"197.16365","Campylobacter jejuni strain FSIS1607136","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.15906","Staphylococcus aureus strain W58_190515","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28704546"
562,"562.98697","Escherichia coli d7210470-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.23636","Escherichia coli O8:H25 strain ECO1363","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
85569,"85569.161","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H124","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
2928639,"1697389.3","Salmonella enterica subsp. enterica serovar I 4,5,12:i- strain CVM N50420","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
596,"596.9","Salmonella enterica subsp. enterica serovar Muenchen strain CVM N45942","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
